id,title,published_at,news_site,url
39594,APOD: 2026 August 20 – The Elephant’s Trunk in Cepheus,2026-08-20 04:05:00,NASA,https://science.nasa.gov/image-article/apod/apod-2026-august-20-the-elephants-trunk-in-cepheus/
39593,Hypersonic missile startup Castelion raises $1 billion,2026-08-19 23:12:41,SpaceNews,https://spacenews.com/hypersonic-missile-startup-castelion-raises-1-billion/
39592,Eartheye Space forges strategic partnership with IN2,2026-08-19 23:07:16,SpaceNews,https://spacenews.com/eartheye-space-forges-strategic-partnership-with-in2/
39591,"Space Force Funding Could Be Record High, If Congress Agrees",2026-08-19 22:52:06,SpacePolicyOnline.com,https://spacepolicyonline.com/news/space-force-funding-could-be-record-high-if-congress-agrees/
39590,"Stoke Space conducts second stage fit checks, completes first stage engines ahead of Nova debut",2026-08-19 20:52:07,NASASpaceflight,https://www.nasaspaceflight.com/2026/08/stoke-update-081926/
39589,LandSpace becomes first commercial Chinese company to land an orbital-class booster,2026-08-19 20:35:51,Spaceflight Now,https://spaceflightnow.com/2026/08/19/landspace-becomes-first-commercial-chinese-company-to-land-an-orbital-class-booster/
39588,No-Go for Katalyst’s Reboost of NASA’s Swift Observatory,2026-08-19 20:08:28,SpacePolicyOnline.com,https://spacepolicyonline.com/news/no-go-for-katalysts-reboost-of-nasas-swift-observatory/
39587,NASA TechLeap Prize: Orbital Clarity Challenge,2026-08-19 19:57:48,NASA,https://www.nasa.gov/directorates/stmd/prizes-challenges-crowdsourcing-program/nasa-techleap-prize-orbital-clarity-challenge/
39585,Parse.ly Test,2026-08-19 19:47:12,NASA,https://www.nasa.gov/general/parse-ly-test/
39586,ATMOS Moves Forward with Phoenix 3 as Phoenix 2 Launch Slips,2026-08-19 19:32:14,European Spaceflight,https://europeanspaceflight.com/atmos-moves-forward-with-phoenix-3-as-phoenix-2-launch-slips/
