id,title,published_at,news_site,url
39706,ESA Awards €544 Million in European Launcher Challenge Contracts,2026-08-27 15:26:18,European Spaceflight,https://europeanspaceflight.com/esa-awards-e544-million-in-european-launcher-challenge-contracts/
39705,NASA Astronaut Jonny Kim Departs Agency to Continue Military Service,2026-08-27 15:10:24,NASA,https://www.nasa.gov/news-release/nasa-astronaut-jonny-kim-departs-agency-to-continue-military-service/
39704,The electronics ‘under the hood’ of space networking,2026-08-27 14:50:34,SpaceNews,https://spacenews.com/the-electronics-under-the-hood-of-space-networking/
39701,First contracts kick off European Launcher Challenge,2026-08-27 07:17:00,ESA,https://www.esa.int/Enabling_Support/Space_Transportation/First_contracts_kick_off_European_Launcher_Challenge
39700,MTG-I2 ready for launch on Ariane 6,2026-08-27 07:00:00,ESA,https://www.esa.int/Applications/Observing_the_Earth/Meteorological_missions/meteosat_third_generation/MTG-I2_ready_for_launch_on_Ariane_6
39699,Watch live: BepiColombo begins its arrival at Mercury,2026-08-27 05:17:00,ESA,https://www.esa.int/Enabling_Support/Operations/Watch_live_BepiColombo_begins_its_arrival_at_Mercury
39698,APOD: 2026 August 27 – Colorful Aurora over an Icelandic Waterfall,2026-08-27 04:05:00,NASA,https://science.nasa.gov/image-article/apod-2026-august-27-colorful-aurora-over-an-icelandic-waterfall/
39702,"Rare, Widespread Snow in the Atacama Desert",2026-08-27 04:00:00,NASA,https://science.nasa.gov/earth/earth-observatory/rare-widespread-snow-in-the-atacama-desert/
39697,LatConnect 60 and Phi Earth Partner to Connect Space and Soil,2026-08-27 01:54:19,SpaceNews,https://spacenews.com/latconnect-60-and-phi-earth-partner-to-connect-space-and-soil/
39696,"Soyuz MS-28 departs the ISS, three spacewalks install upgrades to solar arrays and antennae",2026-08-26 20:44:42,NASASpaceflight,https://www.nasaspaceflight.com/2026/08/iss-roundup-082626/
