id,title,published_at,news_site,url
40051,A hitchhiker’s guide to Hera’s target asteroids,2026-09-23 08:10:00,ESA,https://www.esa.int/Space_Safety/Hera/A_hitchhiker_s_guide_to_Hera_s_target_asteroids
40050,Rocket Factory Augsburg ‘Boost!’ extension in run-up to first launch,2026-09-23 08:00:00,ESA,https://www.esa.int/Enabling_Support/Space_Transportation/Boost/Rocket_Factory_Augsburg_Boost!_extension_in_run-up_to_first_launch
40049,Italy to Spend Over $5 Billion to Send Two Astronauts to the Moon,2026-09-23 07:27:14,European Spaceflight,https://europeanspaceflight.com/italy-to-spend-over-5-billion-to-send-two-astronauts-to-the-moon/
40047,APOD: 2026 September 23 – A New Lunar Crater: McGetchin,2026-09-23 04:05:00,NASA,https://science.nasa.gov/image-article/apod-2026-september-23-the-mcgetchin-crater/
40048,Boom Year for Desert Blooms,2026-09-23 04:01:00,NASA,https://science.nasa.gov/earth/earth-observatory/boom-year-for-desert-blooms/
40046,Ship 41 rolls to Pad 2 carrying two flown tiles from Ship 40,2026-09-23 02:42:12,NASASpaceflight,https://www.nasaspaceflight.com/2026/09/ship-41-pad-2-two-tiles-ship-40/
40045,"Curiosity Blog, Sols 5010-5015: Checking out the Bands",2026-09-23 00:40:16,NASA,https://science.nasa.gov/blog/curiosity-blog-sols-5010-5015-checking-out-the-bands/
40042,Risks of Decompression Sickness and Venous Thromboembolism during Spaceflight and Patent Foramen Ovale Implications,2026-09-22 19:19:45,NASA,https://www.nasa.gov/organizations/ochmo/risks-of-decompression-sickness-and-venous-thromboembolism-during-spaceflight-and-patent-foramen-ovale-implications/
40041,NASA-Funded Research Finds Complex Life Defying Record Heat,2026-09-22 17:33:10,NASA,https://science.nasa.gov/earth/nasa-funded-research-finds-complex-life-defying-record-heat/
40043,NASA-Funded Research Finds Complex Life Defying Record Heat,2026-09-22 17:33:10,NASA,https://science.nasa.gov/science-research/planetary-science/nasa-funded-research-finds-complex-life-defying-record-heat/
