id,title,published_at,news_site,url
39514,APOD: 2026 August 15 – Bright Perseids from Sweden,2026-08-15 04:05:00,NASA,https://science.nasa.gov/image-article/apod/apod-2026-august-15-bright-perseids-from-sweden/
39513,Rocket Lab advances via series of announcements,2026-08-15 03:42:01,NASASpaceflight,https://www.nasaspaceflight.com/2026/08/rocket-lab-advances-announcements/
39512,NASA Administrator ‘extremely confident’ in Artemis 3 mission in 2027,2026-08-14 23:51:47,Spaceflight Now,https://spaceflightnow.com/2026/08/14/nasa-administrator-extremely-confident-in-artemis-3-launch-in-2027/
39511,U.S. Space Force adds second surveillance sensor to Japanese constellation,2026-08-14 22:26:27,SpaceNews,https://spacenews.com/u-s-space-force-adds-second-surveillance-sensor-to-japanese-constellation/
39510,Wallops gears up for an increase in launches,2026-08-14 22:02:28,SpaceNews,https://spacenews.com/wallops-gears-up-for-an-increase-in-launches/
39509,Isaacman “Extremely Confident” Artemis III Will Launch in 2027,2026-08-14 21:37:50,SpacePolicyOnline.com,https://spacepolicyonline.com/news/isaacman-extremely-confident-artemis-iii-will-launch-in-2027/
39508,NASA Competition Invites Students to Help Imagine a Future Enabled by Lunar Technologies,2026-08-14 20:00:38,NASA,https://www.nasa.gov/directorates/stmd/prizes-challenges-crowdsourcing-program/nasa-competition-invites-students-to-help-imagine-a-future-enabled-by-lunar-technologies/
39507,"NASA Announces MAX POWER: America’s Newest Aerospace Expo, Airshow",2026-08-14 18:44:36,NASA,https://www.nasa.gov/news-release/nasa-announces-max-power-americas-newest-aerospace-expo-airshow/
39506,Volunteer Develops Machine-Learning Tool to Identify Rare Clouds,2026-08-14 17:35:46,NASA,https://science.nasa.gov/get-involved/citizen-science/volunteer-develops-machine-learning-tool-to-identify-rare-clouds/
39505,NASA’s COFFIES Uses AI to Predict Storm-Causing Active Regions on Sun,2026-08-14 17:00:23,NASA,https://science.nasa.gov/science-research/heliophysics/nasas-coffies-uses-ai-to-predict-storm-causing-active-regions-on-sun/
