id,title,published_at,news_site,url
39637,APOD: 2026 August 22 – Mostly Perseids,2026-08-22 04:05:00,NASA,https://science.nasa.gov/image-article/apod/apod-2026-august-22-mostly-perseids/
39636,Chinese radio-frequency intelligence startup StarRF closes new funding round,2026-08-21 20:08:59,SpaceNews,https://spacenews.com/chinese-radio-frequency-intelligence-startup-starrf-closes-new-funding-round/
39635,"New Novaspace forecast: 6,500+ EO satellites to launch by 2035",2026-08-21 19:48:14,SpaceNews,https://spacenews.com/new-novaspace-forecast-6500-eo-satellites-to-launch-by-2035/
39633,Live coverage: SpaceX to launch 100th orbital mission of 2026,2026-08-21 18:53:18,Spaceflight Now,https://spaceflightnow.com/2026/08/21/live-coverage-spacex-to-launch-100th-orbital-mission-of-2026/
39632,Ship 41 Completes Engine Testing Ahead of Flight 14,2026-08-21 18:45:52,NASASpaceflight,https://www.nasaspaceflight.com/2026/08/ship-41-engine-testing-flight-14/
39634,"NASA Shares Views of August Solar Eclipse from Ground, Air, Space",2026-08-21 18:43:40,NASA,https://science.nasa.gov/science-research/heliophysics/nasa-shares-views-of-august-solar-eclipse-from-ground-air-space/
39631,TB 26-04 Updates and Modernization of NASA’s Chemical Equilibrium with Applications (CEA) Code,2026-08-21 17:41:00,NASA,https://www.nasa.gov/centers-and-facilities/nesc/tb-26-04-updates-and-modernization-of-nasas-chemical-equilibrium-with-applications-cea-code/
39630,Webb Opens Treasure Chest,2026-08-21 17:35:11,NASA,https://www.nasa.gov/image-article/webb-opens-treasure-chest/
39629,NASA’s Artemis II Crew Set to Receive Congressional Space Medal of Honor,2026-08-21 17:06:36,NASA,https://www.nasa.gov/news-release/nasas-artemis-ii-crew-set-to-receive-congressional-space-medal-of-honor/
39628,Watch Sophie Adenot’s second spacewalk live,2026-08-21 14:00:00,ESA,https://www.esa.int/Science_Exploration/Human_and_Robotic_Exploration/Watch_Sophie_Adenot_s_second_spacewalk_live
