id,title,published_at,news_site,url
39814,Hubble's superbubble scene,2026-09-03 08:00:00,ESA,https://www.esa.int/ESA_Multimedia/Images/2026/09/Hubble_s_superbubble_scene
39813,ArcSpace to Demo On-Orbit Welding Tech in 2027,2026-09-03 06:13:32,European Spaceflight,https://europeanspaceflight.com/arcspace-to-demo-on-orbit-welding-tech-in-2027/
39811,APOD: 2026 September 3 – The Eclipse and the Stork,2026-09-03 04:05:00,NASA,https://science.nasa.gov/image-article/apod-2026-september-3-the-eclipse-and-the-stork/
39812,Peatland Fires Darken Skies in Indonesia,2026-09-03 04:01:00,NASA,https://science.nasa.gov/missions/aqua/peatland-fires-darken-skies-in-indonesia/
39810,Rocket Lab’s Hungry Hippo completes testing,2026-09-02 21:06:05,NASASpaceflight,https://www.nasaspaceflight.com/2026/09/rocket-lab-update/
39808,"Wary of Artemis IV timeline, NASA is changing lunar spacesuit design",2026-09-02 19:37:08,Arstechnica,https://arstechnica.com/space/2026/09/wary-of-artemis-iv-timeline-nasa-is-changing-lunar-spacesuit-design/
39807,NASA Revamps Challenge Linking Community College Studies to Aerospace Careers,2026-09-02 19:01:05,NASA,https://www.nasa.gov/learning-resources/linking-community-college-studies-to-aerospace-careers/
39805,NASA’s Hubble Tracks New Decagon Encircling Saturn’s South Pole,2026-09-02 18:00:37,NASA,https://science.nasa.gov/missions/hubble/nasas-hubble-tracks-new-decagon-encircling-saturns-south-pole/
39809,Hubble tracks new decagon encircling Saturn’s south pole,2026-09-02 18:00:00,ESA,https://www.esa.int/Science_Exploration/Space_Science/Hubble_tracks_new_decagon_encircling_Saturn_s_south_pole
39815,FLEX and Sentinel-3C sealed within Vega-C fairing,2026-09-02 16:08:00,ESA,https://www.esa.int/Applications/Observing_the_Earth/FLEX_and_Sentinel-3C_sealed_within_Vega-C_fairing
